name,symbol,logo,historicalFile,url
Spaceswap ,MILK2,MILK2.png,MILK2.csv,/currencies/spaceswap/
.finance,FUD,FUD.png,FUD.csv,/currencies/fudfinance/
Wrapped Virgin Gen-0 CryptoKitties,WVG0,WVG0.png,WVG0.csv,/currencies/wrapped-virgin-gen-0-cryptokitties/
Tendies,TEND,TEND.png,TEND.csv,/currencies/tendies/
BackPacker Coin,BPC,BPC.png,BPC.csv,/currencies/backpacker-coin/
DMScript,DMST,DMST.png,DMST.csv,/currencies/dmscript/
OptiToken,OPTI,OPTI.png,OPTI.csv,/currencies/optitoken/
Fortuna,FOTA,FOTA.png,FOTA.csv,/currencies/fortuna/
CryptoVerificationCoin,CVCC,CVCC.png,CVCC.csv,/currencies/cryptoverificationcoin/
EtherInc,ETI,ETI.png,ETI.csv,/currencies/etherinc/
Unicly Chris McCann Collection,UCM,UCM.png,UCM.csv,/currencies/unicly-chris-mccann-collection/
Evil Coin,EVIL,EVIL.png,EVIL.csv,/currencies/evil-coin/
Cobinhood,COB,COB.png,COB.csv,/currencies/cobinhood/
ATC Coin,ATCC,ATCC.png,ATCC.csv,/currencies/atc-coin/
Rotten,ROT,ROT.png,ROT.csv,/currencies/rotten/
Opal,OPAL,OPAL.png,OPAL.csv,/currencies/opal/
SkinCoin,SKIN,SKIN.png,SKIN.csv,/currencies/skincoin/
MicroMoney,AMM,AMM.png,AMM.csv,/currencies/micromoney/
Cryptojacks,CJ,CJ.png,CJ.csv,/currencies/cryptojacks/
Cyber Movie Chain,CMCT,CMCT.png,CMCT.csv,/currencies/cyber-movie-chain/
AllSafe,ASAFE,ASAFE.png,ASAFE.csv,/currencies/allsafe/
Interlude,ISH,ISH.png,ISH.csv,/currencies/interlude/
ZeuxCoin,ZUC,ZUC.png,ZUC.csv,/currencies/zeuxcoin/
Rentberry,BERRY,BERRY.png,BERRY.csv,/currencies/rentberry/
Innovative Bioresearch Coin,INNBC,INNBC.png,INNBC.csv,/currencies/innovative-bioresearch-coin/
Zenswap Network Token,ZNT,ZNT.png,ZNT.csv,/currencies/zenswap-network-token/
Winco,WCO,WCO.png,WCO.csv,/currencies/winco/
InvestFeed,IFT,IFT.png,IFT.csv,/currencies/investfeed/
Bezop,BEZ,BEZ.png,BEZ.csv,/currencies/bezop/
ImageCoin,IMG,IMG.png,IMG.csv,/currencies/imagecoin/
OSE,MORPH,MORPH.png,MORPH.csv,/currencies/morphose/
Eroscoin,ERO,ERO.png,ERO.csv,/currencies/eroscoin/
PluraCoin,PLURA,PLURA.png,PLURA.csv,/currencies/pluracoin/
Axe,AXE,AXE.png,AXE.csv,/currencies/axe/
PengolinCoin,PGO,PGO.png,PGO.csv,/currencies/pengolincoin/
Membrana,MBN,MBN.png,MBN.csv,/currencies/membrana/
Aditus,ADI,ADI.png,ADI.csv,/currencies/aditus/
Bitradio,BRO,BRO.png,BRO.csv,/currencies/bitradio/
 Network,PYRO,PYRO.png,PYRO.csv,/currencies/pyro-network/
Defis,XGM,XGM.png,XGM.csv,/currencies/defis/
ParallelCoin,DUO,DUO.png,DUO.csv,/currencies/parallelcoin/
Coin2.1,C2,C2.png,C2.csv,/currencies/coin2-1/
ZCore,ZCR,ZCR.png,ZCR.csv,/currencies/zcore/
Akroma,AKA,AKA.png,AKA.csv,/currencies/akroma/
Vortex Defi,VTX,VTX.png,VTX.csv,/currencies/vortex-defi/
Taklimakan Network,TAN,TAN.png,TAN.csv,/currencies/taklimakan-network/
MoneroV ,XMV,XMV.png,XMV.csv,/currencies/monero-v/
,ELTCOIN,ELTCOIN.png,ELTCOIN.csv,/currencies/eltcoin/
Bitnation,XPAT,XPAT.png,XPAT.csv,/currencies/bitnation/
Island Coin,ISLE,ISLE.png,ISLE.csv,/currencies/island-coin/
wave edu coin,WEC,WEC.png,WEC.csv,/currencies/wave-edu-coin/
cash,BERN,BERN.png,BERN.csv,/currencies/berncash/
GuccioneCoin,GCC,GCC.png,GCC.csv,/currencies/guccionecoin/
,GMB,GMB.png,GMB.csv,/currencies/gmb/
Tutti Frutti,TFF,TFF.png,TFF.csv,/currencies/tutti-frutti/
ZeusNetwork,ZEUS,ZEUS.png,ZEUS.csv,/currencies/zeusnetwork/
Mainstream For The Underground,MFTU,MFTU.png,MFTU.csv,/currencies/mainstream-for-the-underground/
Semux,SEM,SEM.png,SEM.csv,/currencies/semux/
Worldcore,WRC,WRC.png,WRC.csv,/currencies/worldcore/
CBDAO,BREE,BREE.png,BREE.csv,/currencies/cbdao/
Gravity,GZRO,GZRO.png,GZRO.csv,/currencies/gravity/
 Coin,GCN,GCN.png,GCN.csv,/currencies/gcn-coin/
BitSend,BSD,BSD.png,BSD.csv,/currencies/bitsend/
EvenCoin,EVN,EVN.png,EVN.csv,/currencies/evencoin/
BitRewards,BIT,BIT.png,BIT.csv,/currencies/bitrewards/
Atheios,ATH,ATH.png,ATH.csv,/currencies/atheios/
Photon,PHO,PHO.png,PHO.csv,/currencies/photon/
Biotron,BTRN,BTRN.png,BTRN.csv,/currencies/biotron/
EveriToken,EVT,EVT.png,EVT.csv,/currencies/everitoken/
Citadel,CTL,CTL.png,CTL.csv,/currencies/citadel/
VoteCoin,VOT,VOT.png,VOT.csv,/currencies/votecoin/
HyperQuant,HQT,HQT.png,HQT.csv,/currencies/hyperquant/
MktCoin,MLM,MLM.png,MLM.csv,/currencies/mktcoin/
Zayedcoin,ZYD,ZYD.png,ZYD.csv,/currencies/zayedcoin/
CrevaCoin,CREVA,CREVA.png,CREVA.csv,/currencies/crevacoin/
Decentralized Asset Trading Platform,DATP,DATP.png,DATP.csv,/currencies/decentralized-asset-trading-platform/
Mobile Crypto Pay Coin,MCPC,MCPC.png,MCPC.csv,/currencies/mobile-crypto-pay-coin/
Squorum,SQR,SQR.png,SQR.csv,/currencies/squorum/
Netrum,NTR,NTR.png,NTR.csv,/currencies/netrum/
Bonpay,BON,BON.png,BON.csv,/currencies/bonpay/
Yearn Finance Bit,YFBT,YFBT.png,YFBT.csv,/currencies/yearn-finance-bit/
Nyerium,NYEX,NYEX.png,NYEX.csv,/currencies/nyerium/
Ccore,CCO,CCO.png,CCO.csv,/currencies/ccore/
Quebecoin,QBC,QBC.png,QBC.csv,/currencies/quebecoin/
SWYFT,SWYFTT,SWYFTT.png,SWYFTT.csv,/currencies/swyft/
Bitcoin CZ,BCZ,BCZ.png,BCZ.csv,/currencies/bitcoin-cz/
S.Finance,SFG,SFG.png,SFG.csv,/currencies/s-finance/
ECOSC,ECU,ECU.png,ECU.csv,/currencies/ecosc/
SongCoin,SONG,SONG.png,SONG.csv,/currencies/songcoin/
Gossip Coin,GOSS,GOSS.png,GOSS.csv,/currencies/gossipcoin/
Comet,CMT,CMT.png,CMT.csv,/currencies/comet/
Abitshadow Token,ABST,ABST.png,ABST.csv,/currencies/abitshadow-token/
Carebit,CARE,CARE.png,CARE.csv,/currencies/carebit/
BitCoal,COAL,COAL.png,COAL.csv,/currencies/bitcoal/
OINS,WXC,WXC.png,WXC.csv,/currencies/wxcoins/
Bitcoin 21,XBTC21,XBTC21.png,XBTC21.csv,/currencies/bitcoin-21/
Litecred,LTCR,LTCR.png,LTCR.csv,/currencies/litecred/
,CREDIT,CREDIT.png,CREDIT.csv,/currencies/credit/
CCUniverse,UVU,UVU.png,UVU.csv,/currencies/ccuniverse/
Castle,CSTL,CSTL.png,CSTL.csv,/currencies/castle/
Blakecoin,BLC,BLC.png,BLC.csv,/currencies/blakecoin/
YoloCash,YLC,YLC.png,YLC.csv,/currencies/yolocash/
Gold Poker,GPKR,GPKR.png,GPKR.csv,/currencies/gold-poker/
Paytomat,PTI,PTI.png,PTI.csv,/currencies/paytomat/
Alpha Coin,APC,APC.png,APC.csv,/currencies/alpha-coin/
Bank,XOV,XOV.png,XOV.csv,/currencies/xovbank/
Media Network,MEDIA,MEDIA.png,MEDIA.csv,/currencies/media-network/
Block Farm,BFC,BFC.png,BFC.csv,/currencies/block-farm/
PANCAKE ,HUNNY,HUNNY.png,HUNNY.csv,/currencies/pancake-hunny/
Swap,O3,O3.png,O3.csv,/currencies/o3swap/
Kokoswap,KOKO,KOKO.png,KOKO.csv,/currencies/kokoswap/
Human,HMT,HMT.png,HMT.csv,/currencies/human/
Gyro,GYRO,GYRO.png,GYRO.csv,/currencies/gyro/
Filda,FILDA,FILDA.png,FILDA.csv,/currencies/filda/
CryptoMines,ETERNAL,ETERNAL.png,ETERNAL.csv,/currencies/cryptomines/
Thetan Arena,THG,THG.png,THG.csv,/currencies/thetan-arena/
sKLAY,SKLAY,SKLAY.png,SKLAY.csv,/currencies/sklay/
Boost Coin,BOOST,BOOST.png,BOOST.csv,/currencies/boost-coin/
FinexboxToken,FNB,FNB.png,FNB.csv,/currencies/finexboxtoken/
WonderHero,WND,WND.png,WND.csv,/currencies/wonderhero/
Songbird,SGB,SGB.png,SGB.csv,/currencies/songbird/
,ADAX,ADAX.png,ADAX.csv,/currencies/adax/
Conscious Value Network,CVNT,CVNT.png,CVNT.csv,/currencies/content-value-network/
,BNBUP,BNBUP.png,BNBUP.csv,/currencies/bnbup/
Cake Monster,MONSTA,MONSTA.png,MONSTA.csv,/currencies/cake-monster/
Paycoin,PCI,PCI.png,PCI.csv,/currencies/payprotocol/
Uno Re,UNO,UNO.png,UNO.csv,/currencies/unore/
,XRPUP,XRPUP.png,XRPUP.csv,/currencies/xrpup/
DfiStarter,DFI,DFI.png,DFI.csv,/currencies/dfistarter/
Vetter Token,VETTER,VETTER.png,VETTER.csv,/currencies/vetter-token/
 Coin,ALP,ALP.png,ALP.csv,/currencies/alp-coin/
PointPay,PXP,PXP.png,PXP.csv,/currencies/pointpay/
Brazilian Digital Token,BRZ,BRZ.png,BRZ.csv,/currencies/brz/
Cyclos,CYS,CYS.png,CYS.csv,/currencies/cyclos/
Starmon Metaverse,SMON,SMON.png,SMON.csv,/currencies/starmon-metaverse/
Polylastic,POLX,POLX.png,POLX.csv,/currencies/polylastic/
Kuma Inu,KUMA,KUMA.png,KUMA.csv,/currencies/kuma-inu/
Polkacity,POLC,POLC.png,POLC.csv,/currencies/polkacity/
Kishimoto Inu,KISHIMOTO,KISHIMOTO.png,KISHIMOTO.csv,/currencies/kishimoto-inu/
,1INCHDOWN,1INCHDOWN.png,1INCHDOWN.csv,/currencies/1inchdown/
T,LEXI,LEXI.png,LEXI.csv,/currencies/lexit/
Wise Token,WISE,WISE.png,WISE.csv,/currencies/wise/
Premia,PREMIA,PREMIA.png,PREMIA.csv,/currencies/premia/
Larix,LARIX,LARIX.png,LARIX.csv,/currencies/larix/
Terran Coin,TRR,TRR.png,TRR.csv,/currencies/terran-coin/
Walnut.finance,WTF,WTF.png,WTF.csv,/currencies/walnut-finance/
,SXPUP,SXPUP.png,SXPUP.csv,/currencies/sxpup/
Rabbit Finance,RABBIT,RABBIT.png,RABBIT.csv,/currencies/rabbit-finance/
Baby Floki Billionaire,BabyFB,BabyFB.png,BabyFB.csv,/currencies/baby-floki-billionaire/
,LTCDOWN,LTCDOWN.png,LTCDOWN.csv,/currencies/ltcdown/
,AAVEDOWN,AAVEDOWN.png,AAVEDOWN.csv,/currencies/aave-down/
Netvrk,NTVRK,NTVRK.png,NTVRK.csv,/currencies/netvrk/
Dopex,DPX,DPX.png,DPX.csv,/currencies/dopex/
,TAI,TAI.png,TAI.csv,/currencies/tai/
Alkimi,$ADS,$ADS.png,$ADS.csv,/currencies/alkimi/
,EOSDOWN,EOSDOWN.png,EOSDOWN.csv,/currencies/eosdown/
,XTZUP,XTZUP.png,XTZUP.csv,/currencies/xtzup/
Rangers Protocol,RPG,RPG.png,RPG.csv,/currencies/rangers-protocol/
Sovryn,SOV,SOV.png,SOV.csv,/currencies/sovryn/
STING,STN,STN.png,STN.csv,/currencies/sting/
InfinitX,INX,INX.png,INX.csv,/currencies/infinitx/
Bitcicoin,BITCI,BITCI.png,BITCI.csv,/currencies/bitcicoin/
MetaMUI,MMUI,MMUI.png,MMUI.csv,/currencies/metamui/
Metafish,FISH,FISH.png,FISH.csv,/currencies/metafish/
 Crystal,TON,TON.png,TON.csv,/currencies/ton-crystal/
MoonStarter,MNST,MNST.png,MNST.csv,/currencies/moonstarter/
DeCredit,CDTC,CDTC.png,CDTC.csv,/currencies/decredit/
Roseon Finance,ROSN,ROSN.png,ROSN.csv,/currencies/roseon-finance/
,UNIUP,UNIUP.png,UNIUP.csv,/currencies/uniup/
Cryptex Finance,CTX,CTX.png,CTX.csv,/currencies/cryptex-finance/
Clam Island,SHELL,SHELL.png,SHELL.csv,/currencies/shell-token/
Life Crypto,LIFE,LIFE.png,LIFE.csv,/currencies/life-crypto/
Baby DeFido,BabyDeFido,BabyDeFido.png,BabyDeFido.csv,/currencies/baby-defido/
Poken,PKN,PKN.png,PKN.csv,/currencies/poken/
vEmpire DDAO,VEMP,VEMP.png,VEMP.csv,/currencies/vempire-ddao/
DeFi Warrior (),FIWA,FIWA.png,FIWA.csv,/currencies/defi-warrior/
Burp,BURP,BURP.png,BURP.csv,/currencies/coinburp/
Moonbird,MBIRD,MBIRD.png,MBIRD.csv,/currencies/moonbird/
Solanax,SOLD,SOLD.png,SOLD.csv,/currencies/solanax/
Penguin Finance,PEFI,PEFI.png,PEFI.csv,/currencies/penguin-finance/
Vent Finance,VENT,VENT.png,VENT.csv,/currencies/vent-finance/
Pylon Eco Token,PETN,PETN.png,PETN.csv,/currencies/pylon-eco-token/
Folder Protocol,FOL,FOL.png,FOL.csv,/currencies/folder-protocol/
,BITGATTI,BITGATTI.png,BITGATTI.csv,/currencies/bitgatti/
King Swap,$KING,$KING.png,$KING.csv,/currencies/kingswap/
,UNIDOWN,UNIDOWN.png,UNIDOWN.csv,/currencies/unidown/
XCarnival,XCV,XCV.png,XCV.csv,/currencies/xcarnival/
VYNK CHAIN,VYNC,VYNC.png,VYNC.csv,/currencies/vynk-chain/
Waggle Network,WAG,WAG.png,WAG.csv,/currencies/waggle-network/
Annex Finance,ANN,ANN.png,ANN.csv,/currencies/annex-finance/
Nimbus Governance Token,GNBU,GNBU.png,GNBU.csv,/currencies/nimbus-governance-token/
PuddingSwap,PUD,PUD.png,PUD.csv,/currencies/puddingswap/
Yield Yak,YAK,YAK.png,YAK.csv,/currencies/yield-yak/
8Bit Doge,BITD,BITD.png,BITD.csv,/currencies/8bit-doge/
3x Long Litecoin Token,LTCBULL,LTCBULL.png,LTCBULL.csv,/currencies/3x-long-litecoin-token/
TribeOne,HAKA,HAKA.png,HAKA.csv,/currencies/tribe-one/
Pangolin,PANGOLIN,PANGOLIN.png,PANGOLIN.csv,/currencies/pangolin-swap/
SuperBid,SUPERBID,SUPERBID.png,SUPERBID.csv,/currencies/superbid/
Chain Games,CHAIN,CHAIN.png,CHAIN.csv,/currencies/chain-games/
RickMortyDoxx,RICKMORTYDOXX,RICKMORTYDOXX.png,RICKMORTYDOXX.csv,/currencies/rickmortydoxx/
Lil Floki,LILFLOKI,LILFLOKI.png,LILFLOKI.csv,/currencies/lil-floki/
TrustFi Network,TFI,TFI.png,TFI.csv,/currencies/trustfi-network/
Instadapp,INST,INST.png,INST.csv,/currencies/instadapp/
Biswap,BSW,BSW.png,BSW.csv,/currencies/biswap/
MosterIsland,MI,MI.png,MI.csv,/currencies/mosterisland/
Hotbit Token,HTB,HTB.png,HTB.csv,/currencies/hotbit-token/
Memecoin,MEM,MEM.png,MEM.csv,/currencies/meme-coin/
3X Long Sushi Token,SUSHIBULL,SUSHIBULL.png,SUSHIBULL.csv,/currencies/3x-long-sushi-token/
 Token,FXT,FXT.png,FXT.csv,/currencies/fxt-token/
AvaXlauncher,AVXL,AVXL.png,AVXL.csv,/currencies/avaxlauncher/
Dogenomics,$DOGEN,$DOGEN.png,$DOGEN.csv,/currencies/dogenomics/
Locklet,LKT,LKT.png,LKT.csv,/currencies/locklet/
Monsoon Finance,MCASH,MCASH.png,MCASH.csv,/currencies/monsoon-finance/
BlowUP,$BLOW,$BLOW.png,$BLOW.csv,/currencies/blowup/
,kCoin,kCoin.png,kCoin.csv,/currencies/kalata-coinbase/
Pikachu Inu,PIKACHU,PIKACHU.png,PIKACHU.csv,/currencies/pikachu-inu/
Moon Rabbit,AAA,AAA.png,AAA.csv,/currencies/moon-rabbit/
 FINANCE,EIFI,EIFI.png,EIFI.csv,/currencies/eifi-finance/
CoinMetro Token,XCM,XCM.png,XCM.csv,/currencies/coinmetro-token/
,XTZDOWN,XTZDOWN.png,XTZDOWN.csv,/currencies/xtzdown/
Astronaut,NAUT,NAUT.png,NAUT.csv,/currencies/astronaut/
Waterfall DeFi,WTF,WTF.png,WTF.csv,/currencies/waterfall-defi/
ZooCoin,ZOO,ZOO.png,ZOO.csv,/currencies/zoocoin/
Shih Tzu,SHIH,SHIH.png,SHIH.csv,/currencies/shih-tzu/
Less Network,LESS,LESS.png,LESS.csv,/currencies/less-network/
Sypool,SYP,SYP.png,SYP.csv,/currencies/sypool/
UNION Protocol Governance Token,UNN,UNN.png,UNN.csv,/currencies/union-protocol-governance-token/
Ethos Project,ETHOS,ETHOS.png,ETHOS.csv,/currencies/ethos-project/
Serum Ecosystem Token,SECO,SECO.png,SECO.csv,/currencies/serum-ecosystem-token/
DogeBull,DOGEBULL,DOGEBULL.png,DOGEBULL.csv,/currencies/dogebull/
Traders coin,TRDC,TRDC.png,TRDC.csv,/currencies/traders-coin/
Polysage,SAGE,SAGE.png,SAGE.csv,/currencies/polysage/
The Forbidden Forest,FORESTPLUS,FORESTPLUS.png,FORESTPLUS.csv,/currencies/the-forbidden-forest/
OEC UNI,UNIK,UNIK.png,UNIK.csv,/currencies/oec-uni/
Daily COP,DLYCOP,DLYCOP.png,DLYCOP.csv,/currencies/daily-cop/
handle,FOREX,FOREX.png,FOREX.csv,/currencies/handle-fi/
Wrapped ECOMI,WOMI,WOMI.png,WOMI.csv,/currencies/wrapped-ecomi/
Velox,VLX,VLX.png,VLX.csv,/currencies/velox/
Idea Chain Coin,ICH,ICH.png,ICH.csv,/currencies/idea-chain-coin/
Artex,ARTEX,ARTEX.png,ARTEX.csv,/currencies/artex/
Thoreum,THOREUM,THOREUM.png,THOREUM.csv,/currencies/thoreum/
,UBU,UBU.png,UBU.csv,/currencies/ubu/
GeroWallet,GERO,GERO.png,GERO.csv,/currencies/gerowallet/
Metaverse Index,MVI,MVI.png,MVI.csv,/currencies/metaverse-index/
Umi Digital,UMI,UMI.png,UMI.csv,/currencies/umi-digital/
Compound 0x,CZRX,CZRX.png,CZRX.csv,/currencies/compound-0x/
Genshiro,GENS,GENS.png,GENS.csv,/currencies/genshiro/
1x Short Bitcoin Token,HEDGE,HEDGE.png,HEDGE.csv,/currencies/1x-short-bitcoin-token/
MeconCash,MCH,MCH.png,MCH.csv,/currencies/meconcash/
BitcoinVend,BCVT,BCVT.png,BCVT.csv,/currencies/bitcoinvend/
Vulkania,VLK,VLK.png,VLK.csv,/currencies/vulkania/
Witch Token,WITCH,WITCH.png,WITCH.csv,/currencies/witch-token/
Friends With Benefits Pro,FWB,FWB.png,FWB.csv,/currencies/friends-with-benefits-pro/
KEY,MDU,MDU.png,MDU.csv,/currencies/mdu/
 Lamperouge,Lelouch,Lelouch.png,Lelouch.csv,/currencies/lelouch-lamperouge/
Sanshu Inu,SANSHU,SANSHU.png,SANSHU.csv,/currencies/sanshu-inu/
 Finance,GMR,GMR.png,GMR.csv,/currencies/gmr-finance/
Global Digital Content,GDC,GDC.png,GDC.csv,/currencies/global-digital-content/
SaylorMoon,SMOON,SMOON.png,SMOON.csv,/currencies/saylormoon/
CoShi Inu,COSHI,COSHI.png,COSHI.csv,/currencies/coshi-inu/
Green Shiba Inu (new),GINUX,GINUX.png,GINUX.csv,/currencies/green-shiba-inu-new/
Themis,MIS,MIS.png,MIS.csv,/currencies/themis-oracle/
Maxonrow,MXW,MXW.png,MXW.csv,/currencies/maxonrow/
Floki Pup,FLOKIPUP,FLOKIPUP.png,FLOKIPUP.csv,/currencies/floki-pup/
Whole Network,NODE,NODE.png,NODE.csv,/currencies/whole-network/
PinkPanda,PINKPANDA,PINKPANDA.png,PINKPANDA.csv,/currencies/pinkpanda/
sETH,SETH,SETH.png,SETH.csv,/currencies/seth/
Coffin Dollar,COUSD,COUSD.png,COUSD.csv,/currencies/coffin-dollar/
Plenty DeFi,PLENTY,PLENTY.png,PLENTY.csv,/currencies/plenty-dao/
,MOR,MOR.png,MOR.csv,/currencies/mor/
Joys Digital,JOYS,JOYS.png,JOYS.csv,/currencies/joys-digital/
PayAccept,PAYT,PAYT.png,PAYT.csv,/currencies/payaccept/
Planet Finance,AQUA,AQUA.png,AQUA.csv,/currencies/planet-finance/
Lien,LIEN,LIEN.png,LIEN.csv,/currencies/lien/
StorX Network,SRX,SRX.png,SRX.csv,/currencies/storx-network/
Meter Stable,MTR,MTR.png,MTR.csv,/currencies/meter-stable/
Gorilla Diamond,GDT,GDT.png,GDT.csv,/currencies/gorilla-diamond/
nHBTC,N0001,N0001.png,N0001.csv,/currencies/nhbtc/
Gatsby Inu,GATSBYINU,GATSBYINU.png,GATSBYINU.csv,/currencies/gatsby-inu/
GridZone.io,ZONE,ZONE.png,ZONE.csv,/currencies/gridzone/
PL^Gnet,PLUG,PLUG.png,PLUG.csv,/currencies/plgnet/
PetWorld,PW,PW.png,PW.csv,/currencies/petworld/
Caash,CASH,CASH.png,CASH.csv,/currencies/caash/
,1-UP,1-UP.png,1-UP.csv,/currencies/1-up/
Lion Token,LION,LION.png,LION.csv,/currencies/lion-token/
 Finance,DEUS,DEUS.png,DEUS.csv,/currencies/deus-finance-2/
xFund,XFUND,XFUND.png,XFUND.csv,/currencies/xfund/
Bonfire,BONFIRE,BONFIRE.png,BONFIRE.csv,/currencies/bonfire/
,ATTN,ATTN.png,ATTN.csv,/currencies/attn/
Women Empowerment Token,WEMP,WEMP.png,WEMP.csv,/currencies/women-empowerment-token/
Keisuke Inu,$KEI,$KEI.png,$KEI.csv,/currencies/keisuke-inu/
3x Short Litecoin Token,LTCBEAR,LTCBEAR.png,LTCBEAR.csv,/currencies/3x-short-litecoin-token/
Solpad Finance,SOLPAD,SOLPAD.png,SOLPAD.csv,/currencies/solpad-finance/
Golden Roots,GDR,GDR.png,GDR.csv,/currencies/golden-roots/
 COIN,XGOLD,XGOLD.png,XGOLD.csv,/currencies/xgold-coin/
 NFT,TSA,TSA.png,TSA.csv,/currencies/tsa-nft/
Alchemy,ACOIN,ACOIN.png,ACOIN.csv,/currencies/alchemy/
Nezuko Inu,NEZUKO,NEZUKO.png,NEZUKO.csv,/currencies/nezuko-inu/
 community token,PACT,PACT.png,PACT.csv,/currencies/pact-community-token/
Kulupu,KLP,KLP.png,KLP.csv,/currencies/kulupu/
,SYL,SYL.png,SYL.csv,/currencies/xsl-labs/
Scaleswap,SCA,SCA.png,SCA.csv,/currencies/scaleswap/
PearZap,PEAR,PEAR.png,PEAR.csv,/currencies/pearzap/
 Protocol,LIQ,LIQ.png,LIQ.csv,/currencies/liq-protocol/
HUPAYX,HPX,HPX.png,HPX.csv,/currencies/hupayx/
Ultrasafe,ULTRA,ULTRA.png,ULTRA.csv,/currencies/ultrasafe/
Quidax,QDX,QDX.png,QDX.csv,/currencies/quidax/
IVOGEL,IVG,IVG.png,IVG.csv,/currencies/ivogel/
arm,CZF,CZF.png,CZF.csv,/currencies/czfarm/
Gains Associates,GAINS,GAINS.png,GAINS.csv,/currencies/gains-associates/
Your Future Exchange,YFX,YFX.png,YFX.csv,/currencies/your-future-exchange/
Calcifer,CALCIFER,CALCIFER.png,CALCIFER.csv,/currencies/calcifer/
Elitheum,ELTHM,ELTHM.png,ELTHM.csv,/currencies/elitheum/
NEXTYPE,NT,NT.png,NT.csv,/currencies/nextype/
 COIN,SMD,SMD.png,SMD.csv,/currencies/smd-coin/
The People's Coin,PEEPS,PEEPS.png,PEEPS.csv,/currencies/the-peoples-coin/
yffi finance,YFFI,YFFI.png,YFFI.csv,/currencies/yffi-finance/
Keanu Inu,KEANU,KEANU.png,KEANU.csv,/currencies/keanu-inu/
Fishy Tank Token,FTE,FTE.png,FTE.csv,/currencies/fishy-tank-token/
Rentible,RNB,RNB.png,RNB.csv,/currencies/rentible/
,TOMI,TOMI.png,TOMI.csv,/currencies/tomi/
FreeRiver,FREE,FREE.png,FREE.csv,/currencies/freeriver/
PUNK Floor,FLOOR,FLOOR.png,FLOOR.csv,/currencies/punk-floor/
Mobius Finance,MOT,MOT.png,MOT.csv,/currencies/mobius-finance/
Polycat Finance,FISH,FISH.png,FISH.csv,/currencies/polycat-finance/
Bitcrush,CRUSH,CRUSH.png,CRUSH.csv,/currencies/bitcrush/
Decimal,DEL,DEL.png,DEL.csv,/currencies/decimal/
,867,867.png,867.csv,/currencies/867/
YearnAgnostic Finance,YFIAG,YFIAG.png,YFIAG.csv,/currencies/yearnagnostic-finance/
T NETWORK,JUS,JUS.png,JUS.csv,/currencies/just-network/
Husky,HUSKY,HUSKY.png,HUSKY.csv,/currencies/husky/
Daddy Doge,DADDYDOGE,DADDYDOGE.png,DADDYDOGE.csv,/currencies/daddy-doge/
NFTMart Token,NMT,NMT.png,NMT.csv,/currencies/nftmart-token/
Manga Token,$MANGA,$MANGA.png,$MANGA.csv,/currencies/manga-token/
RedFEG,REDFEG,REDFEG.png,REDFEG.csv,/currencies/redfeg/
SocialGood,SG,SG.png,SG.csv,/currencies/socialgood/
Bright Union,BRIGHT,BRIGHT.png,BRIGHT.csv,/currencies/bright-union/
Copiosa Coin,COP,COP.png,COP.csv,/currencies/copiosa-coin/
Alpaca City,ALPA,ALPA.png,ALPA.csv,/currencies/alpaca-city/
DAO Invest,VEST,VEST.png,VEST.csv,/currencies/dao-invest/
Facebook tokenized stock FTX,FB,FB.png,FB.csv,/currencies/facebook-tokenized-stock-ftx/
CardWallet,CW,CW.png,CW.csv,/currencies/cardwallet/
Dina,DINA,DINA.png,DINA.csv,/currencies/dina/
N,RAKU,RAKU.png,RAKU.csv,/currencies/rakun/
CaliCoin,CALI,CALI.png,CALI.csv,/currencies/calicoin/
MarketMove,MOVE,MOVE.png,MOVE.csv,/currencies/marketmove/
DoveSwap Finance,DOVE,DOVE.png,DOVE.csv,/currencies/doveswap-finance/
Mirrored Google,mGOOGL,mGOOGL.png,mGOOGL.csv,/currencies/mirrored-google/
Mission Helios,HELIOS,HELIOS.png,HELIOS.csv,/currencies/mission-helios/
Kaiju Worlds,KAIJU,KAIJU.png,KAIJU.csv,/currencies/kaiju-worlds/
Inverse Bitcoin Volatility Token,IBVOL,IBVOL.png,IBVOL.csv,/currencies/inverse-bitcoin-volatility-token/
Zyro,ZYRO,ZYRO.png,ZYRO.csv,/currencies/zyro/
I - People Driven,OMN,OMN.png,OMN.csv,/currencies/omni-token/
Cybertronchain,CTC,CTC.png,CTC.csv,/currencies/cybertronchain/
Luxurious Pro Network Token,LPNT,LPNT.png,LPNT.csv,/currencies/luxurious-pro-network-token/
PO TOKEN,HIP,HIP.png,HIP.csv,/currencies/hippo-token/
Matrixswap,MATRIX,MATRIX.png,MATRIX.csv,/currencies/matrixswap/
Wrapped Arweave,WAR,WAR.png,WAR.csv,/currencies/wrapped-arweave/
Balloon-X,BLX,BLX.png,BLX.csv,/currencies/balloon-x/
Myōbu,MYOBU,MYOBU.png,MYOBU.csv,/currencies/myobu/
RFOX Finance,VFOX,VFOX.png,VFOX.csv,/currencies/rfox-finance/
 Token,NNB,NNB.png,NNB.csv,/currencies/nnb-token/
EO,AUR,AUR.png,AUR.csv,/currencies/age-of-cryptology/
DefiXBet,DXB,DXB.png,DXB.csv,/currencies/defixbet/
SideShift Token,XAI,XAI.png,XAI.csv,/currencies/sideshift-token/
YFi Management,YEFIM,YEFIM.png,YEFIM.csv,/currencies/yfi-management/
